,Xc1,Yc1,Xc2,Yc2,Xc3,Yc3,Xc4,Yc4,Xc5,Yc5,Xc6,Yc6,Xc7,Yc7,Xc8,Yc8,Xc9,Yc9,Xc10,Yc10,Xc11,Yc11,Xc12,Yc12,Xc13,Yc13,Xc14,Yc14,Xc15,Yc15,Xc16,Yc16,label
201,0,0,6,6,5,2,0,0,0,0,3,5,2,2,0,0,0,0,2,3,3,3,0,0,0,0,0,4,0,0,0,0,0
202,0,0,6,6,4,2,0,0,0,0,3,4,3,2,5,0,0,0,3,3,2,3,1,0,0,0,0,5,0,1,0,0,6
203,0,0,5,3,5,2,0,0,4,5,2,2,1,3,3,1,2,5,3,1,5,4,2,1,0,0,0,4,0,2,0,0,0
204,0,0,6,5,5,1,0,0,5,6,2,2,1,3,3,0,3,5,4,2,4,3,1,0,0,5,0,2,0,0,0,0,0
205,0,0,5,3,5,5,0,0,6,6,2,1,3,4,0,0,2,5,2,2,2,3,0,0,0,0,0,0,1,4,0,0,4
206,0,0,0,0,6,4,0,0,4,5,2,2,2,3,0,0,0,0,5,6,2,1,0,0,0,0,2,5,1,0,0,0,7
207,0,0,5,5,5,1,0,0,4,6,2,3,2,3,0,0,0,0,4,4,2,2,3,1,1,6,0,2,0,0,0,0,2
208,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,0,0,0,4,5,1,1,0,0,0,0,2,2,0,0,0,0,7
209,0,0,5,5,5,0,0,0,0,0,3,5,3,0,0,0,0,0,2,5,3,0,0,0,0,0,0,6,0,1,0,0,1
210,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,4,2,1,0,0,0,0,2,5,1,0,0,0,9
211,0,0,6,5,6,0,0,0,0,0,3,3,3,1,0,0,0,0,0,4,2,1,0,0,0,0,3,6,1,0,0,0,9
212,0,0,4,3,5,0,0,0,0,0,2,3,3,1,0,0,0,0,1,4,2,2,0,0,0,0,0,4,0,1,0,0,3
213,0,0,0,0,0,0,0,0,0,0,3,3,3,2,4,0,0,0,0,3,2,2,0,0,0,0,2,5,1,0,0,0,9
214,0,0,5,4,5,2,6,0,0,0,2,3,2,3,2,0,0,0,3,3,2,3,5,0,0,0,1,4,1,2,0,0,8
215,0,0,0,0,6,2,0,0,0,0,4,3,2,2,0,0,1,6,2,2,3,3,3,1,0,0,0,0,0,3,0,0,4
216,0,0,0,0,4,3,0,0,0,0,5,5,2,1,0,0,0,0,3,4,2,2,0,0,0,0,0,4,0,0,0,0,6
217,0,0,0,0,5,5,4,1,0,0,4,4,1,1,0,0,3,6,3,2,3,3,3,0,0,0,0,3,0,0,0,0,6
218,0,0,0,0,5,3,5,1,0,0,4,5,1,1,0,0,0,0,3,5,2,0,0,0,1,6,1,2,0,0,0,0,5
219,0,0,5,5,4,0,0,0,2,6,1,3,3,2,0,0,0,0,0,5,2,3,2,0,0,6,1,2,0,1,0,0,3
220,0,0,5,5,5,3,5,0,0,0,2,4,3,4,1,0,5,5,3,3,2,1,0,0,0,5,1,2,0,0,0,0,8
221,0,0,0,0,5,2,0,0,0,0,5,6,2,1,0,0,0,0,3,5,2,0,0,0,0,0,0,5,0,0,0,0,1
222,0,0,5,5,5,2,6,0,0,0,2,4,3,2,0,0,0,0,3,5,2,2,0,0,0,0,1,4,1,1,0,0,8
223,0,0,0,0,0,0,0,0,0,5,0,3,2,3,0,0,0,0,5,6,2,1,0,0,0,0,2,6,2,0,0,0,7
224,0,0,0,0,5,2,0,0,0,0,5,5,2,1,0,0,0,0,3,4,1,0,0,0,0,0,0,3,0,0,0,0,1
225,0,0,4,4,5,0,0,0,0,0,4,5,3,1,0,0,5,6,4,2,3,4,0,0,0,0,0,3,0,1,0,0,3
226,0,0,0,0,0,0,0,0,2,4,2,3,3,3,0,0,0,0,0,0,2,2,0,0,0,0,3,6,2,0,0,0,7
227,0,0,5,5,3,0,0,0,0,0,3,4,5,3,5,0,0,0,2,4,2,3,1,0,0,0,0,5,0,1,0,0,6
228,0,0,3,5,4,2,0,0,0,0,5,5,3,2,0,0,4,5,4,2,2,2,0,0,0,6,0,3,0,0,0,0,3
229,0,0,4,4,3,0,0,0,5,6,2,1,4,3,4,0,1,6,3,2,3,2,0,0,0,0,0,4,0,1,0,0,6
230,0,0,5,5,4,2,0,0,0,0,4,5,3,2,0,0,6,6,2,5,3,2,0,0,0,6,0,3,0,0,0,0,3
231,0,0,4,2,0,0,0,0,0,0,3,1,4,3,4,0,0,0,3,3,3,2,1,0,0,0,0,0,0,2,0,0,6
232,0,0,5,4,5,2,0,0,0,0,1,3,3,3,0,0,6,5,0,4,2,3,0,0,0,5,1,3,0,1,0,0,3
233,0,0,5,5,4,1,0,0,0,0,1,3,3,2,0,0,0,0,3,4,3,1,0,0,0,0,0,0,0,4,1,0,2
234,0,0,5,4,5,0,0,0,0,0,3,5,2,0,0,0,0,0,0,5,3,1,0,0,0,0,1,4,0,0,0,0,3
235,0,0,5,4,5,0,0,0,0,0,3,4,1,0,0,0,0,0,3,2,3,3,2,2,0,0,0,0,0,0,0,0,2
236,0,0,5,4,5,2,0,0,0,0,0,3,3,2,0,0,0,0,3,4,4,2,5,0,0,0,1,3,0,1,0,0,2
237,0,0,0,0,0,0,0,0,4,4,4,3,3,3,2,0,0,5,0,1,2,3,0,0,0,0,0,0,2,1,0,0,7
238,0,0,5,5,5,0,0,0,0,0,2,2,3,2,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,2,0,0,9
239,0,0,4,4,4,1,0,0,0,0,1,3,2,1,0,0,5,5,3,3,4,2,3,1,0,5,0,2,0,3,0,0,2
240,0,0,5,3,4,3,4,0,0,6,2,3,2,3,4,0,4,4,4,2,3,3,4,0,0,5,0,2,0,2,0,0,3
241,0,0,5,4,5,3,5,0,0,0,0,4,3,4,1,0,5,5,3,3,2,2,0,0,0,5,0,1,0,4,0,0,2
242,0,0,0,0,6,5,6,0,0,0,3,2,2,4,0,0,0,0,4,5,2,1,0,0,0,0,1,3,0,0,0,0,7
243,0,0,5,5,5,2,0,0,0,0,3,5,2,0,0,0,0,0,2,4,2,2,0,0,0,0,0,2,0,0,0,0,5
244,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,2,0,0,2,3,4,1,0,0,0,0,0,3,0,0,0,0,5
245,0,0,6,5,5,3,6,1,0,0,2,5,2,2,1,0,5,5,3,3,2,1,0,0,0,5,1,2,0,0,0,0,8
246,0,0,6,4,6,0,0,0,2,6,2,2,3,3,1,0,0,0,0,5,3,1,0,0,0,0,1,6,1,1,0,0,8
247,0,0,3,3,4,1,0,0,0,0,6,6,3,1,0,0,5,5,4,3,4,2,5,1,0,5,0,2,0,1,0,0,2
248,0,0,5,5,4,1,0,0,5,5,2,2,1,4,4,0,2,5,4,2,4,3,2,0,0,5,0,3,0,1,0,0,0
249,0,0,0,0,5,4,0,0,0,0,5,5,2,2,0,0,0,0,3,4,0,0,0,0,2,6,0,1,0,0,0,0,1
250,0,0,0,0,0,0,0,0,6,6,3,3,3,3,2,1,0,6,1,2,2,2,0,0,0,0,2,5,0,0,0,0,4
251,0,0,5,5,5,0,0,0,0,0,2,4,3,2,0,0,0,0,3,3,3,2,0,0,0,0,1,5,0,0,0,0,0
252,0,0,4,4,4,1,0,0,4,6,2,0,5,4,5,0,1,6,4,2,3,2,1,0,0,0,0,4,0,1,0,0,6
253,6,6,5,3,5,1,0,0,0,6,2,3,3,2,5,0,6,5,4,5,3,3,1,0,1,5,1,2,0,1,0,0,3
254,0,0,6,1,0,0,0,0,0,0,1,2,3,1,0,0,0,0,1,5,2,2,1,0,0,0,0,0,1,1,0,0,7
255,0,0,0,0,5,5,5,0,0,0,5,6,3,2,0,0,0,0,3,4,0,0,0,0,0,0,1,2,0,0,0,0,1
256,0,0,5,5,6,0,0,0,0,0,2,5,3,0,0,0,0,0,1,6,3,0,0,0,0,0,0,6,0,0,0,0,1
257,0,0,0,0,5,3,0,0,0,0,5,5,2,1,0,0,0,0,3,5,2,0,0,0,0,0,0,4,0,0,0,0,1
258,0,0,5,5,5,5,5,0,6,6,3,3,3,4,0,0,1,5,1,2,2,2,1,0,0,0,1,6,1,1,0,0,4
259,0,0,0,0,0,0,0,0,1,5,1,3,2,3,3,0,0,0,5,5,2,2,0,0,0,0,2,5,1,0,0,0,7
260,0,0,5,3,5,1,0,0,4,6,2,1,1,3,4,0,2,6,3,0,4,5,2,0,0,0,1,3,1,2,0,0,0
261,0,0,4,3,5,1,0,0,0,0,0,6,2,3,0,0,5,6,4,3,3,2,4,0,0,6,0,2,0,1,0,0,2
262,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,0,0,0,1,4,2,1,0,0,0,0,1,6,2,0,0,0,9
263,5,6,5,3,5,2,6,0,0,6,3,4,2,2,0,0,0,0,3,3,4,2,6,1,0,0,0,4,0,3,0,1,2
264,0,0,6,6,5,3,5,0,5,6,3,3,0,2,3,1,2,5,3,2,4,3,1,1,0,6,0,3,0,0,0,0,0
265,0,0,0,0,5,4,5,1,0,0,3,4,0,2,0,0,5,5,2,3,3,2,0,0,0,5,0,3,0,1,0,0,5
266,0,0,6,6,4,3,2,0,0,0,3,3,1,1,0,0,1,6,3,2,2,3,2,0,0,0,0,5,0,1,0,0,6
267,0,0,5,5,5,1,0,0,6,6,2,2,2,4,4,0,2,6,3,1,3,4,0,0,0,0,1,4,0,1,0,0,0
268,0,0,5,5,5,2,0,0,0,0,3,4,1,2,0,0,0,0,2,3,3,2,0,0,0,0,1,4,1,2,0,0,8
269,0,0,0,0,0,0,0,0,4,5,1,2,3,2,0,0,0,6,0,3,2,3,0,0,0,0,0,0,2,5,4,0,9
270,0,0,5,5,4,2,3,1,0,0,3,3,2,0,0,0,0,0,2,3,2,3,3,0,0,0,0,5,0,2,0,0,6
271,0,0,4,3,5,1,0,0,0,0,0,0,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,1,0,0,2
272,0,0,5,4,5,1,0,0,5,5,2,2,1,3,3,0,1,5,3,1,5,5,2,0,0,0,1,3,1,2,0,0,0
273,0,0,5,5,5,0,0,0,0,0,2,3,2,3,5,0,0,0,2,1,3,4,2,0,0,0,1,4,1,2,0,0,0
274,0,0,0,0,0,0,0,0,1,5,1,2,2,3,0,0,0,0,5,6,2,1,0,0,0,0,2,6,2,0,0,0,7
275,0,0,4,4,4,3,5,0,0,0,0,2,3,5,1,0,5,4,4,2,3,2,5,0,0,4,0,1,0,5,0,0,2
276,0,0,5,5,5,2,5,0,0,0,2,2,0,6,3,0,2,6,3,0,4,4,1,0,0,0,0,3,0,1,0,0,0
277,0,0,0,0,5,5,5,0,5,5,2,2,3,4,2,0,1,4,1,2,2,3,0,0,0,0,0,0,1,3,0,0,4
278,0,0,5,4,5,1,0,0,0,0,2,4,2,1,0,0,0,0,3,3,4,3,3,2,0,0,0,0,0,0,0,0,2
279,0,0,5,5,4,1,0,0,0,0,3,3,0,2,4,0,0,0,3,2,4,3,1,0,0,0,0,4,0,1,0,0,0
280,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,4,2,2,0,0,0,0,0,0,2,2,0,0,9
281,0,0,0,0,5,3,0,0,0,0,6,6,2,2,0,0,0,0,3,5,1,0,0,0,0,0,1,4,1,0,0,0,1
282,0,0,4,4,0,0,0,0,0,0,2,3,6,3,0,0,0,0,2,4,2,3,3,0,0,0,0,5,0,2,0,0,6
283,0,0,6,5,6,2,0,0,0,0,3,3,2,2,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,0,0,0,9
284,0,0,4,4,5,1,0,0,0,0,2,5,3,1,0,0,0,0,5,3,3,3,0,0,1,6,0,2,0,0,0,0,3
285,0,0,5,5,4,2,6,1,5,5,2,2,0,4,3,1,2,5,3,0,5,4,2,1,0,6,0,3,0,1,0,0,0
286,0,0,5,4,5,2,5,0,4,5,2,2,1,2,3,1,2,5,4,1,5,3,2,1,0,6,0,3,0,2,0,0,0
287,0,0,4,3,4,1,0,0,0,0,3,4,3,1,0,0,0,0,3,4,5,2,5,0,0,0,0,3,0,2,0,0,2
288,0,0,5,4,5,1,0,0,4,5,2,2,1,4,4,0,2,5,4,1,4,4,2,1,0,6,0,3,0,2,0,0,0
289,0,0,0,0,4,1,0,0,0,0,3,4,3,2,0,0,0,0,2,4,2,2,0,0,0,0,0,6,0,1,0,0,6
290,0,0,5,5,5,3,6,0,0,0,2,4,3,3,0,0,0,0,3,4,2,0,0,0,0,0,1,4,0,0,0,0,8
291,0,0,6,3,5,5,5,1,4,5,3,2,3,3,2,0,0,5,2,3,2,2,0,0,0,0,1,3,1,0,0,0,4
292,0,0,5,5,5,2,0,0,0,0,2,3,2,4,4,0,0,0,2,1,3,4,1,0,0,0,0,4,0,1,0,0,0
293,6,6,6,3,6,0,0,0,0,5,0,2,2,2,0,0,0,0,2,4,2,2,2,1,0,0,2,5,0,0,0,0,7
294,0,0,4,4,5,0,0,0,0,0,0,5,2,1,0,0,0,0,2,3,3,1,0,0,0,0,0,0,0,5,1,0,2
295,0,0,5,5,5,0,0,0,0,0,2,5,3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,1,0,0,1
296,0,0,6,5,6,1,0,0,0,0,3,4,3,2,0,0,0,0,1,4,2,1,0,0,0,0,1,5,1,0,0,0,9
297,6,6,5,3,5,0,0,0,0,6,3,2,4,1,0,0,0,0,0,1,2,4,3,0,0,0,1,4,1,2,0,0,5
298,0,0,3,4,5,1,0,0,0,0,5,2,2,4,4,0,3,6,2,2,3,2,0,0,0,0,0,3,0,1,0,0,2
299,0,0,5,2,5,3,0,0,4,6,2,0,2,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,2,0,0,4
300,0,0,5,4,5,1,0,0,0,0,2,4,3,2,2,0,0,0,3,4,2,1,0,0,0,0,1,3,0,0,0,0,8
301,0,0,5,5,6,2,6,1,0,0,3,3,1,3,0,1,6,6,1,2,2,3,0,0,0,5,1,2,0,1,0,0,5
302,0,0,5,5,4,3,5,0,0,0,1,5,2,4,1,0,4,5,3,3,2,2,4,0,0,5,0,2,0,0,0,0,2
303,0,0,6,6,6,2,0,0,6,6,2,2,2,3,0,0,0,6,1,2,2,2,0,0,0,0,0,0,2,2,0,0,9
304,0,0,0,0,0,0,0,0,3,6,2,2,2,3,0,0,0,0,4,5,2,1,0,0,0,0,2,4,1,0,0,0,7
305,0,0,6,5,6,2,0,0,0,0,2,3,3,3,2,0,0,0,5,5,2,2,0,0,3,5,2,2,0,0,0,0,9
306,0,0,5,5,5,0,0,0,0,0,1,4,2,1,0,0,4,6,3,3,2,2,5,0,0,6,0,1,0,0,0,2,2
307,0,0,0,0,0,0,0,0,0,0,2,4,3,1,0,0,0,0,1,4,2,2,0,0,0,0,0,0,2,2,0,0,9
308,0,0,0,0,0,0,0,0,0,0,3,2,2,3,0,0,0,0,0,0,3,2,0,0,0,0,3,5,1,0,0,0,7
309,6,6,6,0,6,3,0,0,1,6,3,1,3,4,0,0,0,0,1,3,2,3,0,0,0,0,0,0,1,4,0,0,4
310,0,0,5,5,5,1,0,0,0,0,2,2,2,3,0,0,0,0,0,4,2,2,0,0,0,0,2,4,1,0,0,0,9
311,5,5,5,3,5,2,5,0,0,4,5,4,3,3,0,0,6,5,1,3,2,3,3,0,0,5,1,2,0,2,0,0,3
312,0,0,4,5,3,3,5,0,0,0,1,3,5,5,2,0,3,5,3,2,3,2,0,0,0,5,0,2,0,3,0,0,2
313,0,0,0,0,6,3,6,0,0,0,0,5,2,3,0,0,0,0,4,4,1,0,0,0,0,0,1,2,0,0,0,0,7
314,0,0,5,4,5,1,0,0,0,0,2,3,2,1,0,0,0,0,0,3,2,3,0,0,1,5,2,3,0,1,0,0,3
315,0,0,5,6,4,1,0,0,0,0,3,4,2,0,0,0,0,0,3,3,2,2,0,0,0,0,0,4,0,0,0,0,6
316,0,0,5,4,5,1,0,0,0,0,3,4,2,2,0,0,5,5,3,2,2,4,3,0,0,5,0,3,0,2,0,0,3
317,0,0,0,0,4,4,2,0,0,0,4,5,1,1,0,0,0,0,3,3,3,3,3,0,0,0,0,3,0,0,0,0,6
318,0,0,5,4,5,1,0,0,0,0,2,3,5,3,4,0,0,0,3,4,2,3,4,0,0,0,1,4,0,2,0,0,8
319,0,0,6,5,5,3,5,0,0,0,3,3,3,3,1,0,4,5,2,3,2,2,0,0,0,5,1,2,0,1,0,0,8
320,5,5,5,3,5,0,0,0,0,5,2,3,3,1,0,0,0,0,2,3,2,3,3,0,0,0,1,5,1,1,0,0,3
321,0,0,6,1,0,0,0,0,0,0,0,3,2,3,0,0,0,0,4,5,1,1,0,0,0,0,1,3,0,0,0,0,7
322,0,0,5,4,5,1,0,0,4,6,2,1,1,4,5,0,2,6,3,0,6,5,3,0,0,0,0,3,0,2,0,0,0
323,0,0,0,0,6,3,0,0,5,6,3,3,2,2,0,0,0,6,1,3,2,1,0,0,0,0,2,4,0,0,0,0,9
324,0,0,3,4,4,2,5,0,0,0,6,6,3,4,1,0,5,5,3,3,3,1,6,0,0,5,0,3,0,2,0,0,2
325,0,0,0,0,0,0,0,0,3,3,2,3,3,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,2,0,0,7
326,0,0,0,0,6,3,6,0,0,0,3,4,2,3,0,0,0,0,2,4,2,1,0,0,0,0,1,4,0,0,0,0,9
327,0,0,5,3,5,0,0,0,3,5,2,1,2,3,4,0,2,5,3,2,4,3,2,1,0,0,0,4,0,1,0,0,0
328,0,0,6,5,6,3,6,0,0,0,3,4,1,1,0,1,0,0,4,5,2,1,0,0,3,6,1,2,0,0,0,0,5
329,0,0,5,5,5,5,6,0,0,0,3,3,3,4,1,0,1,6,1,2,2,2,0,0,0,0,1,5,1,1,0,0,4
330,0,0,5,5,3,2,4,0,0,0,3,4,5,1,0,0,4,6,4,2,3,3,0,0,0,0,0,3,0,1,0,0,5
331,0,0,5,5,5,3,5,0,0,0,3,4,2,2,0,0,0,0,3,3,3,1,0,0,0,0,0,3,0,0,0,0,8
332,0,0,0,0,5,4,0,0,5,6,3,1,2,3,0,0,0,5,1,2,2,1,0,0,0,0,0,0,1,1,0,0,4
333,0,0,4,3,5,1,0,0,0,0,4,4,2,1,0,0,0,0,0,4,2,3,3,0,0,6,1,3,0,1,0,0,3
334,5,5,5,3,5,1,0,0,0,4,3,4,3,1,0,0,6,6,6,0,2,5,3,0,0,6,1,3,1,2,0,0,3
335,0,0,5,5,5,0,0,0,0,0,3,5,3,0,0,0,0,0,2,5,3,0,0,0,0,0,0,6,0,0,0,0,1
336,0,0,0,0,0,0,0,0,1,5,1,3,2,3,0,0,0,0,4,5,2,1,0,0,0,0,2,5,1,0,0,0,7
337,0,0,6,5,6,3,6,0,0,0,2,3,2,3,2,0,0,0,3,3,1,1,0,0,1,6,2,2,0,0,0,0,8
338,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,1,3,2,2,0,0,0,0,3,6,1,0,0,0,9
339,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,5,5,2,1,0,0,0,0,2,4,1,0,0,0,7
340,0,0,5,6,3,0,0,0,0,0,3,5,0,0,0,0,0,0,2,5,4,2,0,0,0,0,0,0,0,1,0,0,6
341,0,0,5,6,5,3,5,0,0,0,2,5,2,2,2,0,4,5,3,3,2,3,4,0,0,5,0,1,0,6,0,0,2
342,0,0,0,0,5,5,5,0,0,0,0,0,3,2,0,0,0,0,3,4,0,0,0,0,0,0,1,2,0,0,0,0,1
343,0,0,0,0,0,0,0,0,2,5,2,2,2,3,2,0,0,0,6,6,2,2,0,0,0,0,3,5,0,0,0,0,7
344,0,0,6,5,4,3,5,0,6,6,3,3,2,3,3,0,3,5,3,2,2,2,0,0,0,5,0,2,0,0,0,0,0
345,0,0,6,6,5,3,4,0,0,0,3,4,3,1,0,0,5,5,3,1,3,2,0,0,0,5,1,3,0,0,0,0,5
346,0,0,0,0,4,3,0,0,0,0,4,5,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,4,0,0,0,0,6
347,0,0,6,6,5,2,5,0,0,0,3,4,3,2,5,0,4,4,3,0,4,5,1,0,0,5,0,3,0,2,0,0,5
348,5,5,5,3,5,0,0,0,0,5,0,0,3,2,0,0,0,0,4,5,3,2,0,0,0,0,1,4,0,1,0,0,2
349,0,0,0,0,6,2,0,0,0,0,3,3,2,2,0,0,4,5,3,2,2,2,0,0,0,5,0,0,1,3,0,0,9
350,0,0,5,5,4,2,4,0,4,6,3,3,3,2,6,0,3,5,4,0,3,4,3,0,0,5,0,3,0,2,0,0,5
351,0,0,6,4,6,6,6,0,0,0,2,2,3,4,0,0,0,0,2,4,1,0,0,0,0,0,1,3,0,0,0,0,4
352,0,0,4,4,3,0,0,0,0,0,3,2,4,4,4,0,0,0,3,2,3,2,0,0,0,0,0,4,0,2,0,0,6
353,0,0,4,5,4,3,5,0,0,0,3,5,3,5,3,0,3,5,2,2,3,2,0,0,0,5,0,3,0,2,0,0,2
354,0,0,5,5,4,2,0,0,0,0,2,3,2,4,3,0,4,5,4,3,3,2,0,0,0,5,0,2,0,4,0,0,2
355,0,0,5,4,4,2,5,0,0,0,0,3,3,4,1,0,5,5,5,3,2,1,0,0,0,5,0,1,0,3,0,0,2
356,0,0,0,0,6,4,6,0,0,0,3,3,2,2,1,0,0,0,0,3,2,1,0,0,0,0,2,3,0,0,0,0,9
357,0,0,5,4,5,2,5,0,4,5,2,2,0,2,3,1,2,5,3,0,5,4,2,1,0,0,0,3,0,2,0,0,0
358,0,0,0,0,0,0,0,0,3,5,2,2,3,3,5,0,0,5,0,0,3,3,0,0,0,0,0,0,2,2,0,0,7
359,0,0,6,2,6,1,0,0,0,0,0,3,2,3,0,0,0,0,4,5,2,1,0,0,0,0,1,3,0,0,0,0,7
360,0,0,5,5,4,1,0,0,0,0,1,5,2,1,0,0,0,0,3,4,3,2,1,0,0,0,0,4,0,0,0,0,2
361,0,0,5,4,5,1,0,0,0,0,0,4,2,3,0,0,3,5,3,2,2,2,4,1,0,0,0,3,0,0,0,0,2
362,0,0,0,0,4,1,0,0,0,0,4,5,4,1,0,0,0,0,2,3,3,3,1,0,0,0,0,4,0,0,0,0,6
363,0,0,5,4,5,2,6,0,0,0,2,4,2,2,0,0,0,0,0,4,2,3,4,0,2,5,1,3,0,1,0,0,3
364,0,0,5,1,5,5,5,0,4,5,2,0,3,5,3,0,1,4,2,2,2,3,3,0,0,0,0,0,0,5,0,0,4
365,0,0,5,3,5,1,0,0,0,0,0,3,2,3,2,0,0,0,3,3,0,1,6,0,0,0,1,2,1,2,0,0,2
366,0,0,5,3,5,1,0,0,5,6,2,1,2,3,5,0,0,6,3,1,3,4,1,0,0,0,1,4,1,1,0,0,0
367,0,0,0,0,5,1,0,0,0,0,3,5,1,2,1,1,0,0,2,5,3,0,0,0,0,0,1,3,0,0,0,0,5
368,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,0,0,0,1,4,2,1,0,0,0,0,2,4,0,0,0,0,9
369,0,0,4,2,0,0,0,0,0,0,3,2,3,2,4,1,0,0,3,2,5,3,2,1,0,0,0,3,0,1,0,0,6
370,0,0,3,3,4,1,0,0,0,0,5,5,2,1,0,0,0,0,3,3,5,3,5,1,0,0,0,4,0,2,0,0,2
371,0,0,5,5,0,0,0,0,0,0,2,5,4,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,1,0,0,0,1
372,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,4,2,1,0,0,0,0,2,6,2,0,0,0,9
373,0,0,0,0,5,4,4,0,0,0,4,4,2,3,4,0,4,5,2,1,3,3,0,0,0,5,0,3,0,0,0,0,0
374,0,0,5,5,3,1,0,0,0,0,2,3,5,3,5,0,2,6,3,2,3,2,1,0,0,0,0,4,0,0,0,0,6
375,0,0,0,0,6,4,6,1,6,6,3,3,2,3,2,1,3,5,3,1,3,3,0,0,0,5,0,2,0,0,0,0,0
376,0,0,0,0,6,4,0,0,0,0,4,4,3,2,0,0,0,0,0,4,2,1,0,0,0,0,2,6,1,0,0,0,4
377,0,0,5,5,4,2,0,0,0,0,3,5,3,1,0,0,0,0,3,2,2,4,3,0,0,0,0,4,0,1,0,0,8
378,0,0,5,5,5,5,4,0,5,6,3,3,3,3,6,1,1,5,1,2,2,2,1,0,0,0,0,6,0,1,0,0,4
379,0,0,5,3,5,1,0,0,0,0,4,3,2,3,1,0,6,5,0,3,3,3,0,0,0,5,1,3,0,2,0,0,3
380,0,0,0,0,5,4,0,0,0,0,5,6,3,2,0,0,0,0,4,4,1,0,0,0,0,0,0,3,0,0,0,0,1
381,0,0,0,0,0,0,0,0,0,0,4,5,2,2,1,1,3,6,4,2,2,0,0,0,0,0,0,3,0,0,0,0,5
382,0,0,5,2,0,0,0,0,0,0,2,1,4,5,1,0,0,0,2,3,2,2,0,0,0,0,0,0,0,4,0,0,4
383,0,0,6,3,6,0,0,0,1,5,0,2,2,3,0,0,4,5,3,2,1,2,4,1,0,6,0,1,0,0,0,2,2
384,0,0,0,0,6,2,0,0,0,0,3,4,3,3,2,0,0,0,2,4,2,1,0,0,0,0,1,4,0,0,0,0,9
385,0,0,0,0,5,3,4,0,0,0,3,3,3,2,5,0,5,4,0,1,3,4,1,0,0,4,0,2,0,1,0,0,5
386,0,0,0,0,0,0,0,0,5,5,2,2,2,3,2,0,0,5,3,3,2,2,0,0,0,0,2,4,0,0,0,0,7
387,0,0,5,5,5,3,5,0,0,0,1,4,2,3,0,0,5,4,1,4,2,2,0,0,1,4,1,2,0,0,0,0,3
388,0,0,5,6,5,0,0,0,0,0,3,6,2,0,0,0,0,0,2,6,3,0,0,0,0,0,1,6,0,0,0,0,1
389,0,0,5,5,5,2,5,0,0,0,3,4,0,0,0,1,0,0,0,5,3,2,0,0,0,0,1,3,0,0,0,0,5
390,0,0,0,0,5,0,0,0,0,6,3,0,3,1,0,0,0,6,1,2,2,2,0,0,0,0,0,0,1,4,0,0,4
391,0,0,0,0,0,0,6,1,0,0,4,5,1,3,0,1,6,6,1,4,3,0,0,0,0,6,0,3,0,0,0,0,5
392,5,6,5,3,5,1,0,0,0,6,1,3,2,2,0,0,0,0,0,5,2,3,3,0,0,6,1,2,1,2,0,0,3
393,0,0,0,0,0,0,0,0,0,0,3,4,2,3,0,0,0,0,5,5,2,1,0,0,0,0,2,4,0,0,0,0,7
394,0,0,5,4,5,1,0,0,0,0,3,4,3,2,0,0,0,0,6,6,2,3,0,0,0,5,1,3,0,0,0,0,3
395,0,0,5,5,5,3,5,2,0,0,2,5,3,4,2,0,0,0,3,4,2,0,0,0,1,6,1,2,0,0,0,0,8
396,0,0,5,5,4,2,0,0,0,0,3,3,4,3,5,0,3,6,3,2,3,2,1,0,0,0,0,4,0,0,0,0,6
397,0,0,0,0,5,4,6,0,6,6,5,3,2,4,1,0,3,4,3,2,2,1,0,0,0,5,0,0,0,3,0,0,2
398,0,0,6,3,5,5,5,0,0,0,3,3,2,3,0,0,0,0,2,4,1,2,0,1,3,6,1,1,0,0,0,0,4
399,0,0,5,5,4,3,2,0,0,0,3,4,0,0,0,0,0,0,3,3,3,3,2,0,0,0,0,4,0,1,0,0,6
400,0,0,5,5,5,0,0,0,0,0,2,5,3,0,0,0,0,0,2,5,3,0,0,0,0,0,0,6,1,1,0,0,1
401,0,0,0,0,5,2,0,0,0,0,5,5,2,1,0,0,0,0,3,5,1,0,0,0,0,0,0,3,1,2,0,0,1
402,0,0,0,0,6,4,0,0,0,0,3,2,3,4,0,0,0,0,1,4,2,1,0,0,0,0,1,4,0,0,0,0,4
403,0,0,5,3,5,4,5,0,5,5,3,3,1,2,3,1,2,5,3,2,4,3,1,0,0,6,0,3,0,1,0,0,0
